epoch,train_total,train_mse,train_rmse,train_mae,train_smape,val_total,val_mse,val_rmse,val_mae,val_smape,L_intra,L_attn,L_temp
1,0.07390815084800124,0.07390815084800124,0.2690274016828465,0.22705859442551932,63.11793686548869,0.06532462246038696,0.06532462246038696,0.2544183935494191,0.2190447896718979,57.1393441286954,0.0,0.0,0.0
2,0.059537580655887726,0.059537580655887726,0.24272984389764735,0.20363904225329557,58.337141291300455,0.06339040466330269,0.06339040466330269,0.25024636084878465,0.21295158948862192,54.485295324614555,0.0,0.0,0.0
3,0.058214144812275964,0.058214144812275964,0.24009043820151696,0.20162478536367417,58.1939902305603,0.06016715359168522,0.06016715359168522,0.2439027778383539,0.20975162156603552,54.73834751591538,0.0,0.0,0.0
4,0.05639391499571502,0.05639391499571502,0.23626606820318452,0.1965965596338113,57.21564168930054,0.05942549491583398,0.05942549491583398,0.2423229107149245,0.20593997678070358,53.83521597313158,0.0,0.0,0.0
5,0.055697819342215855,0.055697819342215855,0.23492626438172204,0.1951111047839125,56.99233627319336,0.05931792673513745,0.05931792673513745,0.24195666780295155,0.2061935164260142,53.84195498264197,0.0,0.0,0.0
6,0.05461975019425154,0.05461975019425154,0.2324573525334424,0.1936142104367415,56.68438781102498,0.05899503951271375,0.05899503951271375,0.24122470572334523,0.20343154894583154,53.451203953136094,0.0,0.0,0.0
7,0.05328018623404205,0.05328018623404205,0.22896422253265689,0.18996393345296383,56.06709626515706,0.06299607721016262,0.06299607721016262,0.24913576938415774,0.20729176767847754,53.65265314506762,0.0,0.0,0.0
8,0.051538663016011316,0.051538663016011316,0.2253488325419756,0.1865424307063222,55.17869475682576,0.05818189691865083,0.05818189691865083,0.23968366079707795,0.2026053588047172,53.893326152454726,0.0,0.0,0.0
9,0.050301174819469455,0.050301174819469455,0.22317154978037398,0.1834646485745907,54.646612612406415,0.05972236821032835,0.05972236821032835,0.24269724469426582,0.20471971301418362,53.89993179205692,0.0,0.0,0.0
10,0.04871292249299586,0.04871292249299586,0.21931667285373674,0.18126801997423173,54.375186888376874,0.06441941693650954,0.06441941693650954,0.25185686817233427,0.20966484058987012,53.96064940365878,0.0,0.0,0.0
11,0.04661686366113524,0.04661686366113524,0.2143629057485397,0.1753969540198644,53.12510290145874,0.0718048753386194,0.0718048753386194,0.2659894036718521,0.22177556089379571,55.49033627365575,0.0,0.0,0.0
12,0.045033835293725136,0.045033835293725136,0.21086002432334153,0.17198781277984382,52.720396502812704,0.06126456194077477,0.06126456194077477,0.2459806714308634,0.208879241437623,55.73741658528646,0.0,0.0,0.0
13,0.04414396154073377,0.04414396154073377,0.2087499011370402,0.1698297968134284,52.04180014928182,0.069394603145845,0.069394603145845,0.2615962207597425,0.21596147729591889,55.37301433447635,0.0,0.0,0.0
14,0.04107223814353347,0.04107223814353347,0.20081353209309433,0.162441431855162,50.73449311256409,0.06776216767276778,0.06776216767276778,0.25830825731760443,0.2126902642123627,56.15070736046994,0.0,0.0,0.0
15,0.0396133559755981,0.0396133559755981,0.19754490518115164,0.15937372266004482,50.314279556274414,0.07510614592694875,0.07510614592694875,0.27188945488858346,0.22221053617470193,57.14078377232407,0.0,0.0,0.0
16,0.03800715560403963,0.03800715560403963,0.19304344025297684,0.15626933022091785,49.69751715660095,0.07060523144900799,0.07060523144900799,0.2638145747847108,0.21598617619637286,55.541130701700844,0.0,0.0,0.0
17,0.036113077153762184,0.036113077153762184,0.18868459037172255,0.1514072852830092,48.57770592371623,0.06833613449425409,0.06833613449425409,0.25961957378827427,0.21421216789520148,56.431631261652164,0.0,0.0,0.0
18,0.03325521400353561,0.03325521400353561,0.1809887670544123,0.1434689026325941,46.90647660891215,0.07076221529507276,0.07076221529507276,0.26429345499937584,0.21682034274845413,55.6614906426632,0.0,0.0,0.0
19,0.03275690097361803,0.03275690097361803,0.1795556348204591,0.1436038405324022,47.25518004099528,0.06872535135709879,0.06872535135709879,0.26002156362863593,0.21511096078338046,56.939334753787875,0.0,0.0,0.0
20,0.030176598369143902,0.030176598369143902,0.17188583057810203,0.13771652293701966,46.16089334487915,0.07785605977882039,0.07785605977882039,0.27695266449756695,0.22251290827989578,59.66284503358783,0.0,0.0,0.0
21,0.02900369622123738,0.02900369622123738,0.1690538589990797,0.13332740621020397,45.055780251820885,0.07064388398871277,0.07064388398871277,0.2640127016628366,0.2154428999532353,55.7286451513117,0.0,0.0,0.0
22,0.027583307260647415,0.027583307260647415,0.1644703066590636,0.12955531775951384,43.9292655467987,0.0745731508641532,0.0745731508641532,0.2709328218036018,0.22053768711559701,57.71447863723292,0.0,0.0,0.0
23,0.02552680695274224,0.02552680695274224,0.15832957707847378,0.12550384035954873,43.38417803446452,0.08347139016471126,0.08347139016471126,0.2870246131323024,0.23202616495616507,58.136895555438414,0.0,0.0,0.0
24,0.024418525498670837,0.024418525498670837,0.15474670851196665,0.121595675808688,42.16665671666463,0.08142845383421941,0.08142845383421941,0.2835059027998592,0.229734420550592,58.25582417574796,0.0,0.0,0.0
25,0.023038515487375358,0.023038515487375358,0.1499728623700968,0.11730603128671646,41.52986157735189,0.07412701760503379,0.07412701760503379,0.2703323182859279,0.21890868246555328,58.26841654922023,0.0,0.0,0.0
26,0.02186939644937714,0.02186939644937714,0.14584893647700964,0.11500135281433661,41.08280032475789,0.07824774538025711,0.07824774538025711,0.27757077999470114,0.22420550860238797,58.74318787545869,0.0,0.0,0.0
27,0.020863605267368256,0.020863605267368256,0.1430096692218976,0.11136934291571379,40.19653944969177,0.07599238797344944,0.07599238797344944,0.27352745000258066,0.2218221906911243,58.321785897919625,0.0,0.0,0.0
28,0.01838639162403221,0.01838639162403221,0.13417467238892256,0.10501387274513642,38.72251591682434,0.0882662223708449,0.0882662223708449,0.2950490277471237,0.2370769763083169,59.53383174087062,0.0,0.0,0.0
29,0.018129445787053555,0.018129445787053555,0.13288962201053592,0.10342684518545867,38.443857781092326,0.08767938613891602,0.08767938613891602,0.29409324866628805,0.2365835579958829,60.01525381839637,0.0,0.0,0.0
30,0.01638189268608888,0.01638189268608888,0.12663090034827948,0.09841487923016151,37.189823150634766,0.08244088817049157,0.08244088817049157,0.2846925419234939,0.22898623731100198,61.55914335539847,0.0,0.0,0.0
31,0.015182498966654141,0.015182498966654141,0.12147121486219904,0.09497784332682689,36.34558389981588,0.0845765441543225,0.0845765441543225,0.2886914201146253,0.23214371931372266,59.91801204103412,0.0,0.0,0.0
32,0.014034340161985407,0.014034340161985407,0.11696579931745352,0.09119754759594798,35.403901831309,0.08255181134198651,0.08255181134198651,0.2846238740506071,0.22835159595265533,60.73723793029785,0.0,0.0,0.0
33,0.013136369180089483,0.013136369180089483,0.11318109733366578,0.0881437820692857,34.58030314445496,0.0837228067332145,0.0837228067332145,0.2869321529246842,0.23160782275777875,61.717527562921696,0.0,0.0,0.0
34,0.01244091906507189,0.01244091906507189,0.11033605027263389,0.0856556922197342,34.00054880777995,0.08674601369509191,0.08674601369509191,0.2922867326448368,0.23484932247436408,61.592908801454485,0.0,0.0,0.0
35,0.011965524579863995,0.011965524579863995,0.1082475946350903,0.08431371928503116,33.673606332143144,0.0844609285845901,0.0844609285845901,0.28824354380687695,0.23198538747700778,60.96872705401796,0.0,0.0,0.0
36,0.01125156669683444,0.01125156669683444,0.10480294315368285,0.08105849639202158,32.46750912666321,0.08833107696563909,0.08833107696563909,0.29493389205676734,0.2386548656857375,61.680284557920515,0.0,0.0,0.0
37,0.010112422859917085,0.010112422859917085,0.09946259888300735,0.0775694664567709,31.88081701596578,0.0878569558827263,0.0878569558827263,0.29379579612809026,0.2364312961246028,62.10919524684097,0.0,0.0,0.0
38,0.01011960493439498,0.01011960493439498,0.09917676435730602,0.07656258347754677,31.752900012334187,0.09665399880120248,0.09665399880120248,0.30866098177696916,0.24851265956055035,63.0684980912642,0.0,0.0,0.0
39,0.00940596402506344,0.00940596402506344,0.09548491823822464,0.07505999431014061,30.910463078816733,0.09143862303233508,0.09143862303233508,0.3001367185900284,0.2418942176031344,63.50621044274533,0.0,0.0,0.0
40,0.008609327390634766,0.008609327390634766,0.09164772898756371,0.07154546951254209,30.38572779496511,0.0935016233812679,0.0935016233812679,0.30334728778638,0.24505423167438217,62.7146878675981,0.0,0.0,0.0
41,0.007983139912054564,0.007983139912054564,0.08831760687911437,0.0684748761045436,29.252205308278402,0.08958257588021683,0.08958257588021683,0.29713891653542046,0.23946640143791834,61.77015749613444,0.0,0.0,0.0
42,0.0076654826465528455,0.0076654826465528455,0.08646821166505897,0.06708595342934132,28.716790652275087,0.09006927478494066,0.09006927478494066,0.29760634276756326,0.23969027332284235,63.27207900538589,0.0,0.0,0.0
43,0.007185304096977537,0.007185304096977537,0.0837784898807483,0.0646893738458554,28.062381172180174,0.09065842069685459,0.09065842069685459,0.2984471833907416,0.24166152106993127,63.546700737693094,0.0,0.0,0.0
44,0.006904837004064272,0.006904837004064272,0.08181189827553477,0.06344569868718584,27.675727224349977,0.08945303557045532,0.08945303557045532,0.29660303244602587,0.23939969955068646,62.8707609465628,0.0,0.0,0.0
45,0.0069018421384195484,0.0069018421384195484,0.08174621018293717,0.06304214677462976,27.46638822555542,0.09281693630372033,0.09281693630372033,0.3023695858700558,0.2445277047879768,62.63950954784047,0.0,0.0,0.0
46,0.006661474039234842,0.006661474039234842,0.08073443444031728,0.06267306320369244,27.211633706092833,0.08866199478507042,0.08866199478507042,0.2953730300416161,0.23887577969016452,62.39770253499349,0.0,0.0,0.0
47,0.006094244405782471,0.006094244405782471,0.07699746831673977,0.05983748165890575,26.48925862312317,0.09201704722010728,0.09201704722010728,0.30057611070349366,0.24196347323330966,64.93748370083895,0.0,0.0,0.0
48,0.005761314639433597,0.005761314639433597,0.07505276509574203,0.05805038418620825,25.800043924649557,0.0926037250143109,0.0926037250143109,0.30188053416117144,0.24416810409589249,63.03111706358014,0.0,0.0,0.0
49,0.005316134761475647,0.005316134761475647,0.07171805679134852,0.0549089747791489,24.945593984921775,0.09017942687778761,0.09017942687778761,0.29759675393137186,0.2401030445189187,64.04052497401382,0.0,0.0,0.0
50,0.00522299810545519,0.00522299810545519,0.07148031409093794,0.05531117518742879,24.93114353020986,0.09183965262138483,0.09183965262138483,0.3005753645166509,0.24152610112320294,64.42213289665453,0.0,0.0,0.0
51,0.004969537902312974,0.004969537902312974,0.06938800301138379,0.05324157318100333,24.37818678220113,0.09343216009438038,0.09343216009438038,0.3032454134443696,0.24537006562406366,64.0047655394583,0.0,0.0,0.0
52,0.004922062502979922,0.004922062502979922,0.06920133480896468,0.05294081879158815,24.266189567248027,0.09274271446647066,0.09274271446647066,0.30217718323828924,0.24374970319596204,62.95548017097242,0.0,0.0,0.0
53,0.0046267330859942985,0.0046267330859942985,0.06694481204008522,0.05130025865510106,23.81183163324992,0.09377713061191818,0.09377713061191818,0.30376087851357647,0.2451921118931337,63.28713538429954,0.0,0.0,0.0
54,0.004336294871366894,0.004336294871366894,0.06487144625457478,0.050090037379413845,23.227742783228557,0.09524602059162024,0.09524602059162024,0.30612156123055584,0.24668105556206268,63.40350191520922,0.0,0.0,0.0
55,0.00416960133103809,0.00416960133103809,0.06360236103067357,0.048896779368321104,22.984176818529765,0.08962123079056089,0.08962123079056089,0.2971023927049529,0.2397357920805613,63.19127123283617,0.0,0.0,0.0
56,0.004262270624167286,0.004262270624167286,0.06420440969524041,0.0495935684380432,23.163029670715332,0.08888037209257935,0.08888037209257935,0.29571659066514516,0.23799027999242148,63.15409700798266,0.0,0.0,0.0
57,0.003990658030185538,0.003990658030185538,0.06205595095021233,0.04749136675770084,22.439039516448975,0.09471550882991517,0.09471550882991517,0.3054035604990668,0.24689335985617203,63.82250375458688,0.0,0.0,0.0
58,0.0038643581317349645,0.0038643581317349645,0.060912416469977686,0.046170042268931864,21.8399019241333,0.09011477203757474,0.09011477203757474,0.2977109382714486,0.24025732323978888,63.0549158038515,0.0,0.0,0.0
59,0.0036950372751258934,0.0036950372751258934,0.059642835741223275,0.045752674077327055,21.78530945777893,0.09152578201257822,0.09152578201257822,0.29981709984398575,0.24174412136728113,63.57650404265433,0.0,0.0,0.0
60,0.0035142957708255078,0.0035142957708255078,0.05833684754758335,0.04453332602667312,21.30343690713247,0.09461676335018693,0.09461676335018693,0.3051032565832051,0.2463865659453652,65.09624527439927,0.0,0.0,0.0
61,0.0033986031533762193,0.0033986031533762193,0.05738189574500599,0.04398403478165468,21.17382089296977,0.09521989270367405,0.09521989270367405,0.3063083682160186,0.24747791005806488,63.79879026701956,0.0,0.0,0.0
62,0.0033928087534150107,0.0033928087534150107,0.0570585485398566,0.04391942589233319,21.074783364931744,0.09571958745293545,0.09571958745293545,0.3069363171063631,0.24747711239439069,64.7131575382117,0.0,0.0,0.0
63,0.003235151679837145,0.003235151679837145,0.055871767223545844,0.042627182152743144,20.76927324136098,0.0940931530274225,0.0940931530274225,0.3042716122484186,0.24536332194552277,65.346855394768,0.0,0.0,0.0
64,0.0030084145478516196,0.0030084145478516196,0.05377778713976818,0.04134027642818789,20.37438150246938,0.09530789151110432,0.09530789151110432,0.3061900082564728,0.24744090821706888,63.90175108476119,0.0,0.0,0.0
65,0.003088369290344417,0.003088369290344417,0.054515250723047005,0.04106224505230784,20.124945092201234,0.09366498548876155,0.09366498548876155,0.3035716565213195,0.24554627772533533,64.66887335343795,0.0,0.0,0.0
66,0.0029974371223943307,0.0029974371223943307,0.053661964976648414,0.0406774554712077,20.07295438448588,0.09551734844166221,0.09551734844166221,0.306620927282766,0.2474334662159284,64.26796155987364,0.0,0.0,0.0
67,0.0028911612015993645,0.0028911612015993645,0.05265495994567778,0.03984572182719906,19.79272258679072,0.09383797860055258,0.09383797860055258,0.3040281541985849,0.24503041397441516,63.75301800352155,0.0,0.0,0.0
68,0.002704840720980428,0.002704840720980428,0.05087838443262929,0.038390240212902424,19.257641235987347,0.09525888215637568,0.09525888215637568,0.3062966771108919,0.24678726878130075,64.52701383648497,0.0,0.0,0.0
69,0.00263961954236341,0.00263961954236341,0.05027572423558944,0.03795609020938476,18.856253894170127,0.09620755019061493,0.09620755019061493,0.3077100634551728,0.2486353518836426,65.28602322665128,0.0,0.0,0.0
70,0.0026111323352476274,0.0026111323352476274,0.04990997860719597,0.037963204986105364,18.82411158879598,0.09430154819380153,0.09430154819380153,0.30467281494366333,0.244989415687142,64.04702001629454,0.0,0.0,0.0
71,0.0026266646396834402,0.0026266646396834402,0.05045475590448304,0.03801541631110013,18.994292545318604,0.0944711420910828,0.0944711420910828,0.30496722835950907,0.24606382553324554,64.63702629551743,0.0,0.0,0.0
72,0.0024958054166442406,0.0024958054166442406,0.048968524612916835,0.03709395706343154,18.641712963581085,0.09496376319139292,0.09496376319139292,0.3056726237160748,0.2467766399636413,64.43421999613444,0.0,0.0,0.0
73,0.0025237918220227585,0.0025237918220227585,0.04929425814888136,0.037154906801879405,18.482442609469096,0.0950538967030518,0.0950538967030518,0.3060133566873328,0.24681159176609732,64.16465695699056,0.0,0.0,0.0
74,0.002419941079278942,0.002419941079278942,0.04815242192776634,0.03643012911391755,18.295925052960715,0.09491783679660523,0.09491783679660523,0.30561435027606715,0.2469860789450732,64.92989557439631,0.0,0.0,0.0
75,0.0023311770361033267,0.0023311770361033267,0.047228546319736386,0.035628400401522715,17.95186077753703,0.09414136855665481,0.09414136855665481,0.30440390609407086,0.24558265755573908,64.67801429286148,0.0,0.0,0.0
76,0.0022803322984448946,0.0022803322984448946,0.04683456455249804,0.03516508528652291,18.04253706932068,0.09411403677906051,0.09411403677906051,0.3043569680458104,0.24550289389762012,64.38122564373595,0.0,0.0,0.0
77,0.0021990998449230876,0.0021990998449230876,0.04584573274158014,0.03436660491861403,17.38651326497396,0.09454228830608455,0.09454228830608455,0.30499794920373846,0.24661230499094183,64.64125610120368,0.0,0.0,0.0
78,0.00224276394728804,0.00224276394728804,0.04617147631830719,0.0346805193927139,17.901157104969023,0.09404100172898987,0.09404100172898987,0.3042623545816133,0.24620762851202127,64.60552828239672,0.0,0.0,0.0
79,0.002090090860050016,0.002090090860050016,0.04451337195830068,0.03346568418977161,17.323002990086874,0.09427270479500294,0.09427270479500294,0.3045136458421959,0.24582123282280835,64.94639598962033,0.0,0.0,0.0
80,0.002068993438539716,0.002068993438539716,0.04458771186270023,0.033842271224906045,17.409854372342426,0.09577071920714596,0.09577071920714596,0.306881864106593,0.24793098596009341,65.0214773235899,0.0,0.0,0.0
81,0.002038008624610181,0.002038008624610181,0.04423100519629418,0.0332675044114391,17.33281882206599,0.09531980848899393,0.09531980848899393,0.30621864642023205,0.24745948070829565,65.12888706091678,0.0,0.0,0.0
82,0.002075699252842848,0.002075699252842848,0.0444213832396055,0.03319013323634863,17.120268146197002,0.09424660479029019,0.09424660479029019,0.3046186518027368,0.2459971678979469,64.32307399402966,0.0,0.0,0.0
83,0.0019740042819951973,0.0019740042819951973,0.04314956337256928,0.03250589803792536,16.750981076558432,0.09490035355768421,0.09490035355768421,0.30557411058547945,0.24711360421144601,64.94976667924361,0.0,0.0,0.0
84,0.0019065500043022137,0.0019065500043022137,0.04255840278760972,0.03185736259135107,16.527419114112853,0.09635750717963233,0.09635750717963233,0.30795150947865346,0.2494270880565499,64.7514907952511,0.0,0.0,0.0
85,0.001982632417639252,0.001982632417639252,0.04354136969618911,0.03257703576236963,16.75711354414622,0.09548047681649525,0.09548047681649525,0.306514665500827,0.24730642997857297,64.63102323358709,0.0,0.0,0.0
86,0.0019431996697676368,0.0019431996697676368,0.04304308700523776,0.031999058959384756,16.768971157073974,0.09585531451033824,0.09585531451033824,0.30716432921811176,0.24853113090450113,65.02945992440888,0.0,0.0,0.0
87,0.0019491379493653464,0.0019491379493653464,0.042992327689658376,0.03212248678319156,16.740323837598165,0.09477181868119673,0.09477181868119673,0.30531941596822604,0.246498154194066,64.50958113236861,0.0,0.0,0.0
88,0.0019686027386342174,0.0019686027386342174,0.04350489162109786,0.03249822617508471,16.826488288243613,0.09510097929248304,0.09510097929248304,0.3058858356350811,0.2473842813210054,65.08820221640848,0.0,0.0,0.0
89,0.001808212105970597,0.001808212105970597,0.04155730237263489,0.030961435583109657,16.322822737693787,0.09500239332291213,0.09500239332291213,0.3058056682879058,0.24665939130566336,64.63838756445682,0.0,0.0,0.0
90,0.0019343297744247442,0.0019343297744247442,0.043075010825849996,0.03190895481966436,16.72019418478012,0.0952451615735437,0.0952451615735437,0.30614376021607714,0.24775342575528406,64.85913317131273,0.0,0.0,0.0
91,0.0017861957506587107,0.0017861957506587107,0.04122942188320226,0.030960704929505787,16.448451419671375,0.0953861360974384,0.0953861360974384,0.3063889211226614,0.24768571781389642,64.9731286944765,0.0,0.0,0.0
92,0.0018527686309729081,0.0018527686309729081,0.042196013387602704,0.03136061113327741,16.573841432730358,0.0956256054906231,0.0956256054906231,0.3067953559353116,0.24808575529040713,64.98110378149784,0.0,0.0,0.0
93,0.0017774021286944238,0.0017774021286944238,0.04123640433104844,0.03077441790762047,16.23655023574829,0.09546694656213124,0.09546694656213124,0.3065393305748942,0.24745537905078946,65.03526959274754,0.0,0.0,0.0
94,0.001856407426627508,0.001856407426627508,0.042123458171946467,0.03133802921511233,16.6520729581515,0.095304074556087,0.095304074556087,0.30624083115927786,0.24731560683611667,64.85296133792761,0.0,0.0,0.0
95,0.0019176211664065099,0.0019176211664065099,0.04279023507217897,0.031330665278558927,16.429695185025533,0.09528328557357643,0.09528328557357643,0.30624837695355056,0.24703601657441168,65.01867109356505,0.0,0.0,0.0
96,0.001716948095903111,0.001716948095903111,0.040439888786243716,0.03025270374491811,15.926221974690755,0.09530310767392318,0.09530310767392318,0.30619407475376575,0.24720275695576813,64.80980347142075,0.0,0.0,0.0
97,0.0017555611765904663,0.0017555611765904663,0.040862552561334926,0.030421894214426478,15.945955876509348,0.09531399466548905,0.09531399466548905,0.3063497153908787,0.24751180410385132,64.89867955988103,0.0,0.0,0.0
98,0.00187746356241405,0.00187746356241405,0.042419035440386034,0.031544751347973944,16.443435490131378,0.094971763760303,0.094971763760303,0.30573986066862313,0.2466652732003819,64.61452143120043,0.0,0.0,0.0
99,0.0018273263999920649,0.0018273263999920649,0.04152141985123484,0.031021477468311787,16.358899291356405,0.09550623482826984,0.09550623482826984,0.3066200068540582,0.24730966691717957,64.7218790921298,0.0,0.0,0.0
100,0.0017730613632011226,0.0017730613632011226,0.041129093760314796,0.030335574224591256,15.988035047054291,0.09555097827405641,0.09555097827405641,0.3066924234412978,0.24774357202378186,64.8306796911991,0.0,0.0,0.0
